nearest_station,day_type,ridership,ridership_share_within_day_type,crime_share_within_day_type,station_day_share,hour,hour_share,system_expected_crimes_this_hour,estimated_station_agents,baseline_expected_count,baseline_prob,baseline_rate_per_agent,lookup_key
Carson,Weekday,293.2352941176471,0.041202092752233674,0.043734885436734025,0.041961930557583786,22,0.039392282680631885,0.4108643457382953,11.551207597820586,0.017240661144457443,0.017092891380931508,0.001492541883474617,Carson | Weekday | 22
Carson,Weekday,293.2352941176471,0.041202092752233674,0.043734885436734025,0.041961930557583786,23,0.034471844157338935,0.3595438175270108,10.108361360254976,0.015087152703477004,0.014973911824554875,0.001492541883474617,Carson | Weekday | 23
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,0,0.03162316922280091,0.32983193277310924,81.13482120037034,0.1189849815015033,0.11217886559780343,0.0014665094436784214,CTC/Arena | Weekday | 0
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,1,0.03392512876586194,0.3538415366146459,87.04090463624807,0.12764630863537071,0.11983536927275906,0.0014665094436784216,CTC/Arena | Weekday | 1
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,2,0.038644145829137055,0.4030612244897959,99.14837567979743,0.14540202925979884,0.13532540126512815,0.0014665094436784212,CTC/Arena | Weekday | 2
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,3,0.019048715218830028,0.19867947178871548,48.87284043188823,0.07167248203275267,0.06916428868778546,0.0014665094436784214,CTC/Arena | Weekday | 3
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,4,0.010905533335251632,0.1137454981992797,27.98007027747075,0.041033037296696766,0.040202579688142115,0.0014665094436784214,CTC/Arena | Weekday | 4
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,5,0.008747446263631917,0.09123649459783914,22.44311705633538,0.03291304310869609,0.03237730260748162,0.0014665094436784214,CTC/Arena | Weekday | 5
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,6,0.017235922078669468,0.1797719087635054,44.22179972613451,0.0648516869148321,0.0627935469493538,0.0014665094436784216,CTC/Arena | Weekday | 6
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,7,0.042845221995223434,0.44687875150060025,109.92697795027428,0.16120895127910684,0.1488857888773174,0.0014665094436784214,CTC/Arena | Weekday | 7
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,8,0.048139728944263806,0.5021008403361344,123.51096985279307,0.18113000368700183,0.16567311392633244,0.0014665094436784212,CTC/Arena | Weekday | 8
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,9,0.05717492015077835,0.5963385354141657,146.69234733861316,0.21512571268743136,0.1935599459417483,0.0014665094436784214,CTC/Arena | Weekday | 9
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,10,0.056915949702183985,0.5936374549819928,146.02791295207692,0.21415131338487128,0.19277376835227333,0.0014665094436784214,CTC/Arena | Weekday | 10
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,11,0.05599516588495957,0.5840336134453782,143.66547957772582,0.21068678253132433,0.18997225800963213,0.0014665094436784216,CTC/Arena | Weekday | 11
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,12,0.05760653756510229,0.6008403361344538,147.79973798284024,0.21674971152503147,0.19486854078627558,0.0014665094436784212,CTC/Arena | Weekday | 12
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,13,0.05743389059937272,0.5990396158463386,147.3567817251494,0.21610011198999146,0.194345357853427,0.0014665094436784216,CTC/Arena | Weekday | 13
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,14,0.05898771329093891,0.6152460984393757,151.34338804436686,0.2219465078053519,0.19904179179887915,0.0014665094436784214,CTC/Arena | Weekday | 14
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,15,0.062066584179783044,0.6473589435774311,159.24277463985334,0.2335310328468996,0.20826697437076058,0.0014665094436784216,CTC/Arena | Weekday | 15
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,16,0.05285874600753892,0.5513205282112845,135.6184408963424,0.19888572431143,0.1803564466872689,0.0014665094436784216,CTC/Arena | Weekday | 16
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,17,0.05006762006157742,0.5222088835534213,128.45731473034067,0.18838386516161576,0.17170330804443057,0.0014665094436784212,CTC/Arena | Weekday | 17
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,18,0.04399620176675395,0.45888355342136855,112.88001966821315,0.16553961484604054,0.1525637085182585,0.0014665094436784214,CTC/Arena | Weekday | 18
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,19,0.03959370414064973,0.4129651860744298,101.58463509709699,0.14897482670251916,0.13840919629242376,0.0014665094436784214,CTC/Arena | Weekday | 19
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,20,0.04022674301499151,0.41956782713085233,103.20880804196337,0.1513566916643327,0.14045894715524776,0.0014665094436784214,CTC/Arena | Weekday | 20
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,21,0.0420970851437286,0.43907563025210083,108.00750083361402,0.15839401996059993,0.14648658561684458,0.0014665094436784214,CTC/Arena | Weekday | 21
CTC/Arena,Weekday,2565.676470588235,0.36049971485011034,0.3613149157683322,0.3607442751255769,22,0.039392282680631885,0.4108643457382953,101.06785279645767,0.14821696057830575,0.13775597831473674,0.0014665094436784216,CTC/Arena | Weekday | 22
