OBJECTID,Tree_ID,Common,DBH,Active,Location,lat,lon,Deciduous,index_right,centroid_id,x_snap,y_snap,dist_m
307374,224732,MAGNOLIA SOUTHERN,11.0,1,2005 CLEVELAND AV,35.20872472064208,-80.85880148856542,1,4,1,512750.0,3896350.0,181.80136421907733
307375,224733,CYPRESS LEYLAND,9.0,1,2050 CLEVELAND AV,35.20835959709302,-80.85919510038357,0,4,1,512750.0,3896350.0,202.25308663951867
307376,224734,CRAPEMYRTLE SPP,6.0,1,200 E TREMONT AV,35.20920855373648,-80.85910555251287,1,4,1,512750.0,3896350.0,122.04048393811101
307377,224735,CRAPEMYRTLE SPP,3.0,1,200 E TREMONT AV,35.20924318418489,-80.85915582231073,1,4,1,512750.0,3896350.0,116.2208106584604
307378,224736,CRAPEMYRTLE SPP,6.0,1,200 E TREMONT AV,35.20932283560378,-80.8592578702232,1,4,1,512750.0,3896350.0,103.6134267456737
307379,224737,CRAPEMYRTLE SPP,3.0,1,200 E TREMONT AV,35.20938298162118,-80.85934170926828,1,4,1,512750.0,3896350.0,93.78476353964422
307380,224738,CRAPEMYRTLE SPP,7.0,1,200 E TREMONT AV,35.20948392106025,-80.85948135317864,1,4,1,512750.0,3896350.0,77.51694735914947
307381,224739,MAPLE RED,4.0,1,217 E TREMONT AV,35.20937877054643,-80.85910503179586,1,4,1,512750.0,3896350.0,107.66025592523076
307382,224740,OAK WILLOW,1.0,1,1924 CLEVELAND AV,35.20907792905841,-80.85864377432075,1,4,1,512750.0,3896350.0,160.92497439075493
307383,224741,CRAPEMYRTLE SPP,1.0,1,1924 CLEVELAND AV,35.20909013316697,-80.85863047559049,1,4,1,512750.0,3896350.0,160.86866061175445
307384,224742,CRAPEMYRTLE SPP,5.0,1,1924 CLEVELAND AV,35.209098990730034,-80.85861187792317,1,4,1,512750.0,3896350.0,161.43905588208244
307385,224743,CRAPEMYRTLE SPP,1.0,1,1924 CLEVELAND AV,35.209148746302624,-80.85855348288577,1,4,1,512750.0,3896350.0,161.79842985360582
307386,224744,CRAPEMYRTLE SPP,8.0,1,1924 CLEVELAND AV,35.209159220963066,-80.85854118941147,1,4,1,512750.0,3896350.0,161.92018206599437
307387,224745,WAXMYRTLE SOUTHERN,9.0,1,1920 CLEVELAND AV,35.20924777445796,-80.85844593921038,0,4,1,512750.0,3896350.0,162.93251439406419
307388,224746,CYPRESS ITALIAN,4.0,1,1920 CLEVELAND AV,35.209261481467955,-80.85843352609886,0,4,1,512750.0,3896350.0,163.00684833371176
307389,224747,ARBORVITAE AMERICAN,1.0,1,1920 CLEVELAND AV,35.20929012488669,-80.85840872681055,0,4,1,512750.0,3896350.0,163.14565741118997
307390,224748,ARBORVITAE AMERICAN,1.0,1,1920 CLEVELAND AV,35.20930699463863,-80.85839039753957,0,4,1,512750.0,3896350.0,163.55880822474575
307391,224749,CYPRESS ITALIAN,6.0,1,1920 CLEVELAND AV,35.2093291242028,-80.85836046761861,0,4,1,512750.0,3896350.0,164.6182345481674
307392,224750,OAK SCARLET,9.0,1,229 E WORTHINGTON AV,35.21005192400081,-80.85753825317958,1,4,1,512750.0,3896350.0,216.59110721977652
307393,224751,OAK WHITE,3.0,1,228 EAST BV,35.21041428572754,-80.85712554754745,1,4,1,512750.0,3896350.0,256.74680085891214
307394,224752,REDBUD EASTERN,2.0,1,228 EAST BV,35.21053632084388,-80.85699770348215,1,4,1,512750.0,3896350.0,270.44797265676846
307395,224753,OAK WHITE,3.0,1,228 EAST BV,35.21061474398997,-80.8569173828853,1,4,1,512750.0,3896350.0,279.33656622572937
307396,224754,OAK WILLOW,3.0,1,228 EAST BV,35.2108883589907,-80.85671237649285,1,4,1,512750.0,3896350.0,305.0549587625265
307397,224755,REDBUD EASTERN,2.0,1,300 EAST BV,35.21051493458655,-80.85684852915584,1,4,1,512750.0,3896350.0,283.3919837953677
307399,224757,HACKBERRY SUGAR,5.0,1,329 E WORTHINGTON AV,35.20935681339989,-80.85628254535983,1,4,1,512750.0,3896350.0,340.54817200104
307400,224758,MAPLE RED,4.0,1,1818 EUCLID AV,35.209507422544895,-80.85604821026857,1,4,1,512750.0,3896350.0,357.9459652154318
307401,224759,ELM CHINESE,2.0,1,330 EAST BV,35.20971373971221,-80.85581612002925,1,4,1,512750.0,3896350.0,375.5619016765394
307402,224760,JUNIPER ROCKY MOUNTAIN,2.0,1,330 EAST BV,35.209805575865055,-80.8557663923737,0,4,1,512750.0,3896350.0,379.0951038110288
307403,224761,JUNIPER ROCKY MOUNTAIN,2.0,1,330 EAST BV,35.20982995525038,-80.85573557903378,0,4,1,512750.0,3896350.0,381.6810688946915
307404,224762,JUNIPER ROCKY MOUNTAIN,2.0,1,330 EAST BV,35.20984304663735,-80.85572131344394,0,4,1,512750.0,3896350.0,382.87175741804003
307405,224763,JUNIPER ROCKY MOUNTAIN,2.0,1,330 EAST BV,35.2098589638788,-80.85570263003397,0,4,1,512750.0,3896350.0,384.4493615152969
307406,224764,JUNIPER ROCKY MOUNTAIN,2.0,1,330 EAST BV,35.20987488110041,-80.85568394771481,0,4,1,512750.0,3896350.0,386.0359817895652
307407,224765,CRAPEMYRTLE SPP,2.0,1,400 EAST BV,35.209734006101854,-80.8556382744203,1,4,1,512750.0,3896350.0,391.4264599189167
307408,224766,CRAPEMYRTLE SPP,2.0,1,400 EAST BV,35.209689304446556,-80.85569163114717,1,4,1,512750.0,3896350.0,387.12390814157703
307409,224767,CRAPEMYRTLE SPP,2.0,1,400 EAST BV,35.209587248115284,-80.85579896140615,1,4,1,512750.0,3896350.0,378.89973730061155
307410,224768,CRAPEMYRTLE SPP,2.0,1,400 EAST BV,35.20950322608664,-80.85589047966272,1,4,1,512750.0,3896350.0,372.1603671338192
307411,224769,CRAPEMYRTLE SPP,2.0,1,401 E WORTHINGTON AV,35.20933864821162,-80.85607770982485,1,4,1,512750.0,3896350.0,359.1469854217261
307412,224770,ELM WINGED,2.0,1,401 E WORTHINGTON AV,35.20926529066717,-80.85611633719812,1,4,1,512750.0,3896350.0,357.7052653022854
307413,224771,ELM WINGED,2.0,1,401 E WORTHINGTON AV,35.20924455177462,-80.85613870168821,1,4,1,512750.0,3896350.0,356.33094412131106
307414,224772,PRIVET GLOSSY,2.0,1,401 E WORTHINGTON AV,35.20923725420646,-80.85614726682626,1,4,1,512750.0,3896350.0,355.79132994062417
307415,224773,ELM WINGED,2.0,1,401 E WORTHINGTON AV,35.20922381199345,-80.8561610650482,1,4,1,512750.0,3896350.0,354.97800185075084
307416,224774,OAK WILLOW,3.0,1,401 E WORTHINGTON AV,35.209207855108225,-80.85617715690115,1,4,1,512750.0,3896350.0,354.04920312506164
307417,224775,HOLLY CHINESE,2.0,1,401 E WORTHINGTON AV,35.20918150166126,-80.85620610896612,0,4,1,512750.0,3896350.0,352.3353428216365
307419,224777,ELM WINGED,1.0,1,401 E WORTHINGTON AV,35.20922058537839,-80.85620968660369,1,4,1,512750.0,3896350.0,350.81498357062986
307420,224778,OAK WILLOW,1.0,1,401 E WORTHINGTON AV,35.209202519348715,-80.8562374839523,1,4,1,512750.0,3896350.0,348.9379016240899
310372,225329,CRAPE MYRTLE,2.0,1,400 EAST BV,35.20945390504474,-80.85523603654941,1,4,1,512750.0,3896350.0,431.80232856469735
310465,225422,MAPLE PAINTED,2.0,1,2000 EUCLID AV #H,35.208136545761654,-80.85781010908349,1,4,1,512750.0,3896350.0,288.8792327159228
310466,225423,MAPLE PAINTED,2.0,1,2000 EUCLID AV #H,35.208136545761654,-80.85781010908349,1,4,1,512750.0,3896350.0,288.8792327159228
310467,225424,MAPLE PAINTED,2.0,1,2000 EUCLID AV #H,35.208136545761654,-80.85781010908349,1,4,1,512750.0,3896350.0,288.8792327159228
311488,226445,MAPLE RED,3.0,1,1930 CAMDEN RD,35.21072762389135,-80.86123444515694,1,4,1,512750.0,3896350.0,139.48784281333965
312840,227799,ELM CHINESE,3.0,1,201 W TREMONT AV,35.20996102267384,-80.8621896617216,1,4,1,512750.0,3896350.0,207.25168467734395
312841,227800,ELM CHINESE,3.0,1,201 W TREMONT AV,35.20996102267384,-80.8621896617216,1,4,1,512750.0,3896350.0,207.25168467734395
316919,230940,ELM CHINESE,3.0,1,1800 SOUTH BV,35.212038912361,-80.8582191280155,1,4,1,512750.0,3896350.0,266.24758189782534
661129,10453512,TULIPTREE,4.0,1,244 W KINGSTON AV,35.215280374302026,-80.86114930316859,1,7,2,512750.0,3897450.0,535.9357111875704
661129,10453512,TULIPTREE,4.0,1,244 W KINGSTON AV,35.215280374302026,-80.86114930316859,1,7,2,512750.0,3897450.0,535.9357111875704
673929,10453833,TULIPTREE,3.0,1,1828 S TRYON ST,35.213558891254685,-80.86368839672575,1,4,1,512750.0,3896350.0,516.019119316089
673930,10453834,TULIPTREE,3.0,1,1825 WICKFORD PL,35.21366078986113,-80.86390297312788,1,4,1,512750.0,3896350.0,537.4935491143821
673931,10453835,TULIPTREE,3.0,1,1825 WICKFORD PL,35.21371667027757,-80.86401562636672,1,4,1,512750.0,3896350.0,548.9965783544637
673932,10453836,Carolina Silverbell,3.0,1,1900 S TRYON ST,35.213499287579886,-80.86381097018605,1,4,1,512750.0,3896350.0,518.6592701509993
673933,10453837,Carolina Silverbell,3.0,1,1900 S TRYON ST,35.213609952877206,-80.86403359359447,1,4,1,512750.0,3896350.0,541.5024714496561
673934,10453838,Carolina Silverbell,3.0,1,1900 S TRYON ST,35.213558454856255,-80.86393032855837,1,4,1,512750.0,3896350.0,530.8840082892132
673935,10453839,Carolina Silverbell,3.0,1,401 W WORTHINGTON AV,35.213669120135314,-80.86415697547274,1,4,1,512750.0,3896350.0,554.0208141031986
673936,10453840,Carolina Silverbell,3.0,1,401 W WORTHINGTON AV,35.21380169873811,-80.86441580904648,1,4,1,512750.0,3896350.0,581.0168177287738
673937,10453841,Carolina Silverbell,3.0,1,401 W WORTHINGTON AV,35.213734861019304,-80.86428035746461,1,4,1,512750.0,3896350.0,567.0813567853459
780089,10501070,MAPLE: RED,3.0,1,229 N CHURCH ST #200,35.229585004030454,-80.84211528913558,1,3,7,514550.0,3898550.0,186.4114220239595
780090,10501071,MAPLE: RED,3.0,1,210 N CHURCH ST #3104,35.229531569520994,-80.84219433306764,1,3,7,514550.0,3898550.0,194.63171664341564
802852,10501357,JAPANESE SNOWBELL,2.0,1,1800 SOUTH BV,35.21191772049761,-80.85807699135634,1,4,1,512750.0,3896350.0,263.4551671407179
802853,10501358,JAPANESE SNOWBELL,2.0,1,1800 SOUTH BV,35.21197469762917,-80.85815276425582,1,4,1,512750.0,3896350.0,264.1117516934951
810451,10501458,BLACKGUM: COMMON,2.0,1,335 E TREMONT AV,35.208249115512515,-80.85760196806939,1,4,1,512750.0,3896350.0,292.9859639150512
810452,10501459,BLACKGUM: COMMON,2.0,1,331 E TREMONT AV,35.208372936374715,-80.85777631228622,1,4,1,512750.0,3896350.0,272.03439083528843
810453,10501460,BLACKGUM: COMMON,2.0,1,323 E TREMONT AV,35.20844251764177,-80.85788024719089,1,4,1,512750.0,3896350.0,259.87552819211226
810454,10501461,HORNBEAM: AMERICAN,3.0,1,323 E TREMONT AV,35.20849127883855,-80.85794260820006,1,4,1,512750.0,3896350.0,252.03677619508662
810455,10501462,HORNBEAM: AMERICAN,3.0,1,323 E TREMONT AV,35.20857236517912,-80.85804252142992,1,4,1,512750.0,3896350.0,239.2475010082166
872894,110503634,MAPLE: RED,3.0,1,217 S BREVARD ST,35.22253139569869,-80.84158361843053,1,0,6,514550.0,3897450.0,312.80845733095845
872894,110503634,MAPLE: RED,3.0,1,217 S BREVARD ST,35.22253139569869,-80.84158361843053,1,0,6,514550.0,3897450.0,312.80845733095845
872894,110503634,MAPLE: RED,3.0,1,217 S BREVARD ST,35.22253139569869,-80.84158361843053,1,0,6,514550.0,3897450.0,312.80845733095845
897694,110503785,MAPLE: RED,3.0,1,201 S BREVARD ST,35.22347885558324,-80.84093009442742,1,0,6,514550.0,3897450.0,395.09309784087003
897694,110503785,MAPLE: RED,3.0,1,201 S BREVARD ST,35.22347885558324,-80.84093009442742,1,0,6,514550.0,3897450.0,395.09309784087003
897695,110503786,MAPLE: RED,3.0,1,201 S BREVARD ST,35.223557845497986,-80.84102115596559,1,0,6,514550.0,3897450.0,405.29507127973244
897695,110503786,MAPLE: RED,3.0,1,201 S BREVARD ST,35.223557845497986,-80.84102115596559,1,0,6,514550.0,3897450.0,405.29507127973244
926895,110503953,CRAPEMYRTLE: SPP,2.0,1,229 E WORTHINGTON AV,35.210193361702814,-80.85738627634345,1,4,1,512750.0,3896350.0,230.71142284139512
947694,110504173,OAK: WILLOW,3.0,1,224 EAST BV,35.211073022652535,-80.85700869550575,1,4,1,512750.0,3896350.0,286.5687519700133
948094,110504174,CRAPEMYRTLE: SPP,2.0,1,,35.2097241704501,-80.85519954598641,1,4,1,512750.0,3896350.0,431.27950384100717
1198391,110508298,OAK: SHUMARD,3.0,1,525 E 6TH ST #419,35.22483146258268,-80.8361638840382,1,0,6,514550.0,3897450.0,647.6017358933742
1741953,10453738,DOGWOOD: FLOWERING,2.0,1,,35.207602267067045,-80.86019033320454,1,4,1,512750.0,3896350.0,276.36970358191354
1741954,10453739,DOGWOOD: FLOWERING,2.0,1,,35.20751898820186,-80.86007768073387,1,4,1,512750.0,3896350.0,284.86102452726675
1745895,110514206,,3.0,1,,35.20877248302013,-80.85830228477234,0,4,1,512750.0,3896350.0,206.82959396487578
1746885,110515502,,3.0,1,307 E KINGSTON AV,35.21158464334308,-80.85498699839096,0,4,1,512750.0,3896350.0,478.62218337341955
1747333,110516101,MAPLE: AMUR,2.0,1,,35.2172488289463,-80.85807871603977,1,7,2,512750.0,3897450.0,347.54339496960125
1747500,110516268,MAPLE: JAPANESE,4.0,1,,35.22537514109038,-80.84342339142071,1,3,7,514550.0,3898550.0,585.5285243455926
1747500,110516268,MAPLE: JAPANESE,4.0,1,,35.22537514109038,-80.84342339142071,1,3,7,514550.0,3898550.0,585.5285243455926
1747501,110516269,MAPLE: JAPANESE,5.0,1,,35.22540669129196,-80.84336974213788,1,3,7,514550.0,3898550.0,580.0167545304861
1747501,110516269,MAPLE: JAPANESE,5.0,1,,35.22540669129196,-80.84336974213788,1,3,7,514550.0,3898550.0,580.0167545304861
1747502,110516270,MAPLE: JAPANESE,6.0,1,,35.22543474085876,-80.84331932202338,1,3,7,514550.0,3898550.0,574.9986482225348
1747502,110516270,MAPLE: JAPANESE,6.0,1,,35.22543474085876,-80.84331932202338,1,3,7,514550.0,3898550.0,574.9986482225348
1747504,110516272,MAPLE: JAPANESE,1.0,1,601 N POPLAR ST,35.232908022464365,-80.8397299206334,1,3,7,514550.0,3898550.0,335.60422304811493
1747508,110516276,MAPLE: JAPANESE,3.0,1,,35.21721814891729,-80.85784402588396,1,7,2,512750.0,3897450.0,361.1306280958268
1747539,110516307,MAPLE: NORWAY,3.0,1,,35.22633449146708,-80.83418424968507,1,2,9,515475.0,3898575.0,569.7474037340578
1747539,110516307,MAPLE: NORWAY,3.0,1,,35.22633449146708,-80.83418424968507,1,2,9,515475.0,3898575.0,569.7474037340578
1747540,110516308,MAPLE: NORWAY,3.0,1,,35.22579131129041,-80.83353867839277,1,2,9,515475.0,3898575.0,580.2671351515847
1747540,110516308,MAPLE: NORWAY,3.0,1,,35.22579131129041,-80.83353867839277,1,2,9,515475.0,3898575.0,580.2671351515847
1747542,110516310,MAPLE: NORWAY,8.0,1,,35.22608800176472,-80.83389724926613,1,2,9,515475.0,3898575.0,573.3562796607081
1747542,110516310,MAPLE: NORWAY,8.0,1,,35.22608800176472,-80.83389724926613,1,2,9,515475.0,3898575.0,573.3562796607081
1747543,110516311,MAPLE: NORWAY,5.0,1,,35.226154831072655,-80.8339736992323,1,2,9,515475.0,3898575.0,572.0536488020028
1747543,110516311,MAPLE: NORWAY,5.0,1,,35.226154831072655,-80.8339736992323,1,2,9,515475.0,3898575.0,572.0536488020028
1747544,110516312,MAPLE: NORWAY,5.0,1,,35.226208511283666,-80.83405013891615,1,2,9,515475.0,3898575.0,572.030342818437
1747544,110516312,MAPLE: NORWAY,5.0,1,,35.226208511283666,-80.83405013891615,1,2,9,515475.0,3898575.0,572.030342818437
1747545,110516313,MAPLE: NORWAY,5.0,1,,35.22638598163247,-80.83423118938653,1,2,9,515475.0,3898575.0,568.4930671832593
1747545,110516313,MAPLE: NORWAY,5.0,1,,35.22638598163247,-80.83423118938653,1,2,9,515475.0,3898575.0,568.4930671832593
1747546,110516314,MAPLE: NORWAY,7.0,1,,35.226427611269266,-80.83428885876144,1,2,9,515475.0,3898575.0,568.7903496177486
1747546,110516314,MAPLE: NORWAY,7.0,1,,35.226427611269266,-80.83428885876144,1,2,9,515475.0,3898575.0,568.7903496177486
1747547,110516315,MAPLE: NORWAY,8.0,1,,35.22657113153533,-80.8344538096713,1,2,9,515475.0,3898575.0,568.2376525608759
1747547,110516315,MAPLE: NORWAY,8.0,1,,35.22657113153533,-80.8344538096713,1,2,9,515475.0,3898575.0,568.2376525608759
1747548,110516316,MAPLE: NORWAY,5.0,1,,35.226614951427536,-80.83452756886511,1,2,9,515475.0,3898575.0,569.7957478889945
1747548,110516316,MAPLE: NORWAY,5.0,1,,35.226614951427536,-80.83452756886511,1,2,9,515475.0,3898575.0,569.7957478889945
1747549,110516317,MAPLE: NORWAY,6.0,1,,35.22668506184437,-80.83459060931136,1,2,9,515475.0,3898575.0,568.7950951303854
1747549,110516317,MAPLE: NORWAY,6.0,1,,35.22668506184437,-80.83459060931136,1,2,9,515475.0,3898575.0,568.7950951303854
1747553,110516321,MAPLE: NORWAY,5.0,1,,35.22561042107792,-80.8333207390664,1,2,9,515475.0,3898575.0,586.2730623478792
1747554,110516322,MAPLE: NORWAY,5.0,1,,35.22566950163787,-80.83339371842497,1,2,9,515475.0,3898575.0,584.2565713418988
1747555,110516323,MAPLE: NORWAY,12.0,1,,35.214766107728835,-80.86327895767917,1,4,1,512750.0,3896350.0,602.6496279684677
1747562,110516330,MAPLE: RED,5.0,1,529 N POPLAR ST,35.23279234282823,-80.83978068121546,1,3,7,514550.0,3898550.0,322.39126985847497
1747642,110516410,MAPLE: RED,24.0,1,300 WESTWOOD AV,35.21757203862981,-80.85998174690587,1,7,2,512750.0,3897450.0,269.7017639080897
1747643,110516411,MAPLE: RED,21.0,1,,35.218061789082896,-80.85965719663763,1,7,2,512750.0,3897450.0,216.42300079971704
1747767,110516535,MAPLE: RED,5.0,1,,35.22255757041456,-80.83958954031813,1,0,6,514550.0,3897450.0,290.08848030867273
1747767,110516535,MAPLE: RED,5.0,1,,35.22255757041456,-80.83958954031813,1,0,6,514550.0,3897450.0,290.08848030867273
1747768,110516536,MAPLE: RED,13.0,1,,35.221920700149646,-80.83884929071766,1,0,6,514550.0,3897450.0,244.54679327584586
1747768,110516536,MAPLE: RED,13.0,1,,35.221920700149646,-80.83884929071766,1,0,6,514550.0,3897450.0,244.54679327584586
1747769,110516537,MAPLE: RED,10.0,1,,35.221872080069815,-80.83878880980232,1,0,6,514550.0,3897450.0,242.51735770667153
1747769,110516537,MAPLE: RED,10.0,1,,35.221872080069815,-80.83878880980232,1,0,6,514550.0,3897450.0,242.51735770667153
1747770,110516538,MAPLE: RED,15.0,1,,35.22163297015139,-80.83850744039233,1,0,6,514550.0,3897450.0,235.05203209909044
1747770,110516538,MAPLE: RED,15.0,1,,35.22163297015139,-80.83850744039233,1,0,6,514550.0,3897450.0,235.05203209909044
1747771,110516539,MAPLE: RED,13.0,1,,35.22156894991374,-80.83843570960755,1,0,6,514550.0,3897450.0,233.78487592742331
1747771,110516539,MAPLE: RED,13.0,1,,35.22156894991374,-80.83843570960755,1,0,6,514550.0,3897450.0,233.78487592742331
1747772,110516540,MAPLE: RED,9.0,1,,35.22150033998366,-80.83835925958796,1,0,6,514550.0,3897450.0,232.8365567578309
1747773,110516541,MAPLE: RED,12.0,1,,35.22144621063447,-80.83829327007757,1,0,6,514550.0,3897450.0,232.77757652513282
1747779,110516547,MAPLE: RED,5.0,1,,35.221476650695635,-80.83789867965044,1,0,6,514550.0,3897450.0,261.7958165701142
1747781,110516549,MAPLE: RED,6.0,1,,35.22141516069148,-80.83799696984076,1,0,6,514550.0,3897450.0,250.55562809602765
1747805,110516573,MAPLE: RED,17.0,1,,35.22163224021677,-80.84051753101531,1,0,6,514550.0,3897450.0,186.8970032945203
1747806,110516574,MAPLE: RED,13.0,1,,35.22158566032063,-80.84046470081041,1,0,6,514550.0,3897450.0,180.9400287553379
1747807,110516575,MAPLE: RED,11.0,1,,35.221959250432604,-80.83929809994964,1,0,6,514550.0,3897450.0,232.10105060267685
1747807,110516575,MAPLE: RED,11.0,1,,35.221959250432604,-80.83929809994964,1,0,6,514550.0,3897450.0,232.10105060267685
1747808,110516576,MAPLE: RED,11.0,1,,35.221890110532215,-80.83937299079318,1,0,6,514550.0,3897450.0,222.67848651378898
1747808,110516576,MAPLE: RED,11.0,1,,35.221890110532215,-80.83937299079318,1,0,6,514550.0,3897450.0,222.67848651378898
1747809,110516577,MAPLE: RED,13.0,1,,35.22144522035471,-80.83996380020805,1,0,6,514550.0,3897450.0,163.28946724505653
1747809,110516577,MAPLE: RED,13.0,1,,35.22144522035471,-80.83996380020805,1,0,6,514550.0,3897450.0,163.28946724505653
1747810,110516578,MAPLE: RED,16.0,1,,35.221392160640306,-80.84003346075814,1,0,6,514550.0,3897450.0,156.97661053138827
1747810,110516578,MAPLE: RED,16.0,1,,35.221392160640306,-80.84003346075814,1,0,6,514550.0,3897450.0,156.97661053138827
1747811,110516579,MAPLE: RED,10.0,1,,35.22122432054018,-80.84003280056264,1,0,6,514550.0,3897450.0,138.39430179615968
1747812,110516580,MAPLE: RED,7.0,1,,35.22116850975026,-80.83997694085679,1,0,6,514550.0,3897450.0,132.62468007655295
1747813,110516581,MAPLE: RED,9.0,1,,35.22111887036383,-80.83990728112265,1,0,6,514550.0,3897450.0,127.96109150089858
1747814,110516582,MAPLE: RED,10.0,1,,35.221061419783744,-80.8398464809353,1,0,6,514550.0,3897450.0,122.67800003641422
1747815,110516583,MAPLE: RED,11.0,1,,35.22099698049214,-80.83976726001721,1,0,6,514550.0,3897450.0,117.4643432834431
1747816,110516584,MAPLE: RED,10.0,1,,35.22094111052541,-80.83971137074863,1,0,6,514550.0,3897450.0,113.09639013897181
1747817,110516585,MAPLE: RED,12.0,1,,35.220882710077085,-80.83964022030776,1,0,6,514550.0,3897450.0,109.43355739378435
1747818,110516586,MAPLE: RED,9.0,1,,35.22054759994536,-80.83923678980958,1,0,6,514550.0,3897450.0,102.32505176053942
1747819,110516587,MAPLE: RED,4.0,1,,35.21997036942815,-80.84210065071053,1,0,6,514550.0,3897450.0,180.08665406763896
1747819,110516587,MAPLE: RED,4.0,1,,35.21997036942815,-80.84210065071053,1,0,6,514550.0,3897450.0,180.08665406763896
1747820,110516588,MAPLE: RED,5.0,1,,35.2196994694957,-80.8424950012111,1,0,6,514550.0,3897450.0,218.17975500365426
1747821,110516589,MAPLE: RED,5.0,1,,35.219773989523524,-80.84239472142448,1,0,6,514550.0,3897450.0,208.0874060698324
1747821,110516589,MAPLE: RED,5.0,1,,35.219773989523524,-80.84239472142448,1,0,6,514550.0,3897450.0,208.0874060698324
1747822,110516590,MAPLE: RED,6.0,1,,35.219630609920664,-80.84260829117255,1,0,6,514550.0,3897450.0,229.55004983271195
1747823,110516591,MAPLE: RED,4.0,1,,35.2195655294647,-80.84269219151875,1,0,6,514550.0,3897450.0,238.36159396282574
1747824,110516592,MAPLE: RED,4.0,1,,35.21934468961257,-80.84300574185092,1,0,6,514550.0,3897450.0,271.70582532454324
1747825,110516593,MAPLE: RED,5.0,1,,35.21917167973208,-80.84327848172691,1,0,6,514550.0,3897450.0,300.89022283573496
1747826,110516594,MAPLE: RED,14.0,1,,35.22380807099824,-80.84329250142575,1,0,6,514550.0,3897450.0,513.4439309836162
1747826,110516594,MAPLE: RED,14.0,1,,35.22380807099824,-80.84329250142575,1,0,6,514550.0,3897450.0,513.4439309836162
1747827,110516595,MAPLE: RED,11.0,1,,35.223856390927075,-80.84335070199212,1,0,6,514550.0,3897450.0,520.8546857170275
1747827,110516595,MAPLE: RED,11.0,1,,35.223856390927075,-80.84335070199212,1,0,6,514550.0,3897450.0,520.8546857170275
1747828,110516596,MAPLE: RED,3.0,1,,35.22389473055652,-80.84340300164251,1,0,6,514550.0,3897450.0,527.0526211976946
1747828,110516596,MAPLE: RED,3.0,1,,35.22389473055652,-80.84340300164251,1,0,6,514550.0,3897450.0,527.0526211976946
1747829,110516597,MAPLE: RED,9.0,1,,35.22393308057398,-80.84344592144119,1,0,6,514550.0,3897450.0,532.77070532035
1747829,110516597,MAPLE: RED,9.0,1,,35.22393308057398,-80.84344592144119,1,0,6,514550.0,3897450.0,532.77070532035
1747830,110516598,MAPLE: RED,8.0,1,,35.223967590444,-80.84348240131625,1,0,6,514550.0,3897450.0,537.8063592491076
1747830,110516598,MAPLE: RED,8.0,1,,35.223967590444,-80.84348240131625,1,0,6,514550.0,3897450.0,537.8063592491076
1747830,110516598,MAPLE: RED,8.0,1,,35.223967590444,-80.84348240131625,1,0,6,514550.0,3897450.0,537.8063592491076
1747831,110516599,MAPLE: RED,12.0,1,,35.22404701069982,-80.84357332183293,1,0,6,514550.0,3897450.0,549.7594215346298
1747831,110516599,MAPLE: RED,12.0,1,,35.22404701069982,-80.84357332183293,1,0,6,514550.0,3897450.0,549.7594215346298
1747831,110516599,MAPLE: RED,12.0,1,,35.22404701069982,-80.84357332183293,1,0,6,514550.0,3897450.0,549.7594215346298
1747832,110516600,MAPLE: RED,99.0,1,,35.2241437503695,-80.8437001917171,1,0,6,514550.0,3897450.0,565.1707849386548
1747832,110516600,MAPLE: RED,99.0,1,,35.2241437503695,-80.8437001917171,1,0,6,514550.0,3897450.0,565.1707849386548
1747832,110516600,MAPLE: RED,99.0,1,,35.2241437503695,-80.8437001917171,1,0,6,514550.0,3897450.0,565.1707849386548
1747833,110516601,MAPLE: RED,99.0,1,,35.2241823102717,-80.84376027157482,1,0,6,514550.0,3897450.0,571.8196990229624
1747833,110516601,MAPLE: RED,99.0,1,,35.2241823102717,-80.84376027157482,1,0,6,514550.0,3897450.0,571.8196990229624
1747833,110516601,MAPLE: RED,99.0,1,,35.2241823102717,-80.84376027157482,1,0,6,514550.0,3897450.0,571.8196990229624
1747834,110516602,MAPLE: RED,99.0,1,,35.2246254604151,-80.84400650182063,1,0,6,514550.0,3897450.0,624.9456346068276
1747834,110516602,MAPLE: RED,99.0,1,,35.2246254604151,-80.84400650182063,1,0,6,514550.0,3897450.0,624.9456346068276
1747834,110516602,MAPLE: RED,99.0,1,,35.2246254604151,-80.84400650182063,1,0,6,514550.0,3897450.0,624.9456346068276
1747835,110516603,MAPLE: RED,99.0,1,201 S COLLEGE ST,35.22453672050901,-80.84390055231638,1,0,6,514550.0,3897450.0,611.3807829975565
1747835,110516603,MAPLE: RED,99.0,1,201 S COLLEGE ST,35.22453672050901,-80.84390055231638,1,0,6,514550.0,3897450.0,611.3807829975565
1747835,110516603,MAPLE: RED,99.0,1,201 S COLLEGE ST,35.22453672050901,-80.84390055231638,1,0,6,514550.0,3897450.0,611.3807829975565
1747836,110516604,MAPLE: RED,10.0,1,,35.223933080604205,-80.84106412103691,1,0,6,514550.0,3897450.0,446.86454268434466
1747836,110516604,MAPLE: RED,10.0,1,,35.223933080604205,-80.84106412103691,1,0,6,514550.0,3897450.0,446.86454268434466
1747837,110516605,MAPLE: RED,7.0,1,,35.224146710753715,-80.8407690705546,1,0,6,514550.0,3897450.0,465.98890372117125
